instance_id,music_genre
27081,Anime
15885,Rap
47664,Jazz
17195,Hip-Hop
49008,Country
30855,Jazz
11785,Rock
26396,Alternative
44193,Hip-Hop
46139,Blues
25119,Classical
41304,Alternative
11257,Rap
7317,Blues
6140,Rock
29804,Electronic
49677,Rock
32408,Rap
7161,Alternative
17117,Anime
18336,Anime
31713,Electronic
22468,Anime
22936,Jazz
23062,Rock
10913,Hip-Hop
16542,Classical
38579,Rock
49883,Electronic
23488,Rap
2557,Rap
2826,Electronic
37973,Anime
22602,Rap
48951,Anime
34698,Blues
14634,Anime
20190,Hip-Hop
25111,Rap
8428,Electronic
46731,Classical
2383,Hip-Hop
18571,Jazz
48237,Rap
32937,Hip-Hop
15311,Anime
10648,Country
46395,Alternative
48064,Electronic
27227,Classical
19625,Rock
29710,Jazz
36822,Blues
41404,Jazz
17780,Classical
22753,Electronic
25347,Blues
44080,Hip-Hop
18197,Electronic
25688,Anime
39710,Electronic
37878,Country
45597,Electronic
19412,Country
32231,Electronic
22972,Electronic
20066,Electronic
44059,Alternative
16433,Anime
50079,Country
47782,Rap
19831,Country
14606,Jazz
14576,Country
40889,Country
9963,Electronic
39368,Anime
16637,Classical
39975,Hip-Hop
32276,Rap
40575,Classical
23387,Country
6362,Electronic
48718,Hip-Hop
39853,Country
28474,Rock
39048,Hip-Hop
35656,Hip-Hop
50212,Rock
46053,Rock
46462,Rock
49647,Electronic
6249,Classical
34603,Rock
22903,Country
12286,Rock
11905,Alternative
45386,Country
17235,Hip-Hop
12014,Country
19170,Blues
12529,Hip-Hop
25234,Classical
18395,Jazz
4470,Hip-Hop
10543,Rock
31009,Rap
40769,Anime
34329,Electronic
4402,Anime
40678,Electronic
49047,Alternative
18409,Electronic
29458,Rock
24379,Classical
4960,Alternative
14712,Rock
7544,Electronic
50734,Jazz
27277,Classical
1420,Classical
40325,Rap
4428,Rap
30613,Electronic
42136,Rap
28428,Anime
36325,Jazz
14586,Jazz
31344,Hip-Hop
25118,Blues
35861,Blues
17548,Anime
4739,Electronic
26005,Alternative
32460,Anime
23034,Hip-Hop
3191,Electronic
18887,Alternative
7240,Alternative
46671,Anime
4734,Hip-Hop
29741,Hip-Hop
25825,Alternative
27835,Rock
1368,Rock
8131,Jazz
1567,Electronic
46399,Anime
47283,Electronic
20089,Hip-Hop
21363,Rap
17082,Rap
13597,Rap
14095,Country
17256,Alternative
2168,Rap
23675,Alternative
29438,Hip-Hop
44607,Rap
30349,Alternative
27675,Classical
15471,Rock
43733,Rap
36022,Rock
34032,Rap
15793,Country
49954,Electronic
20699,Alternative
30256,Electronic
24127,Rock
9926,Classical
30203,Jazz
41911,Electronic
43350,Country
7554,Electronic
42614,Rap
35826,Hip-Hop
40261,Hip-Hop
47923,Anime
23294,Country
42076,Anime
11035,Classical
29625,Electronic
14824,Rap
42940,Alternative
6471,Country
31805,Rock
4224,Electronic
7983,Rock
32458,Anime
8810,Blues
25501,Jazz
7018,Anime
17673,Electronic
8859,Blues
38742,Rock
31240,Blues
37353,Rock
41036,Electronic
14938,Hip-Hop
12548,Blues
24310,Electronic
42339,Alternative
16359,Rap
22522,Classical
25987,Classical
38826,Classical
30925,Anime
30696,Classical
41635,Hip-Hop
38152,Electronic
2097,Alternative
16607,Jazz
2320,Hip-Hop
21071,Hip-Hop
19663,Electronic
34862,Classical
1982,Alternative
16482,Jazz
8318,Electronic
47389,Electronic
33051,Country
45454,Hip-Hop
12021,Rap
12072,Anime
46892,Electronic
6896,Rap
18179,Blues
38708,Hip-Hop
10579,Country
39375,Rock
39316,Rock
28467,Electronic
27929,Hip-Hop
11270,Electronic
16972,Rap
13298,Blues
8035,Rap
33688,Alternative
25480,Country
28456,Country
36261,Hip-Hop
17682,Classical
14547,Hip-Hop
32233,Rock
4349,Jazz
10626,Jazz
27902,Classical
17333,Anime
15280,Hip-Hop
14663,Classical
20101,Hip-Hop
39697,Hip-Hop
16927,Country
45466,Alternative
22779,Country
41666,Rap
6631,Anime
45019,Blues
32695,Alternative
32772,Country
33950,Jazz
3318,Blues
1277,Electronic
25053,Electronic
12888,Jazz
9809,Classical
44522,Anime
47614,Electronic
4126,Classical
9801,Classical
35348,Classical
23957,Alternative
48287,Electronic
25435,Hip-Hop
10391,Classical
29627,Rock
9814,Electronic
42571,Rock
37267,Rock
42104,Anime
12725,Alternative
41048,Country
16717,Rap
24214,Country
20816,Hip-Hop
36960,Rap
4649,Alternative
42659,Electronic
2368,Rap
23103,Anime
6134,Electronic
10967,Blues
12757,Country
16477,Electronic
22537,Classical
26512,Rap
38835,Anime
38999,Alternative
4528,Country
6116,Anime
11147,Rock
49871,Electronic
19521,Anime
12043,Blues
30169,Rap
43818,Anime
40361,Country
33690,Anime
30561,Electronic
39597,Anime
6679,Electronic
16221,Country
7689,Anime
41479,Hip-Hop
16511,Anime
49634,Electronic
16469,Country
20313,Hip-Hop
29482,Alternative
15635,Hip-Hop
36015,Alternative
16225,Rap
7167,Anime
36653,Rock
12358,Alternative
37891,Electronic
48601,Anime
11143,Classical
11755,Alternative
39445,Electronic
26484,Anime
39675,Anime
49648,Rap
10821,Blues
30564,Country
24423,Rock
44465,Rap
2666,Rock
24413,Jazz
16547,Alternative
24494,Electronic
6048,Jazz
8183,Electronic
29989,Anime
7452,Anime
38911,Hip-Hop
46299,Electronic
41948,Electronic
36616,Electronic
38789,Anime
27516,Anime
38817,Anime
44362,Anime
9885,Classical
4770,Jazz
21110,Anime
12621,Hip-Hop
3488,Rap
47729,Electronic
12505,Hip-Hop
42578,Rap
1357,Electronic
8330,Hip-Hop
25880,Alternative
8421,Classical
46528,Alternative
34986,Alternative
15842,Country
21751,Electronic
12367,Electronic
21561,Alternative
34215,Rock
8360,Anime
45623,Rock
41325,Electronic
44565,Rap
37938,Anime
18851,Rock
9945,Rap
50668,Electronic
40155,Electronic
34994,Anime
50745,Alternative
4040,Electronic
47187,Rap
37429,Rock
29235,Classical
6303,Jazz
9770,Jazz
20858,Electronic
29629,Rock
3672,Anime
33629,Hip-Hop
3425,Anime
33413,Electronic
27527,Country
36326,Jazz
26294,Electronic
49572,Electronic
19332,Anime
5308,Rap
17910,Classical
12857,Rock
35385,Hip-Hop
33408,Blues
31463,Jazz
1997,Hip-Hop
19878,Blues
21181,Rock
44957,Hip-Hop
43540,Electronic
20006,Rock
31787,Blues
28345,Jazz
11684,Country
5081,Rap
33742,Country
11987,Electronic
1782,Blues
28845,Blues
42582,Anime
8410,Country
32495,Anime
29884,Electronic
43223,Alternative
4815,Blues
18941,Anime
12200,Rap
35631,Country
22046,Hip-Hop
13614,Electronic
11616,Jazz
38539,Hip-Hop
24969,Rap
33969,Classical
47730,Anime
3579,Hip-Hop
40166,Classical
15768,Electronic
19508,Country
49387,Classical
45734,Classical
31470,Rock
20734,Electronic
28008,Electronic
12636,Country
41677,Country
40904,Classical
38102,Jazz
10242,Classical
13436,Blues
45556,Hip-Hop
22126,Jazz
3647,Rap
9704,Jazz
45424,Jazz
42728,Electronic
11820,Rap
10002,Jazz
33091,Anime
25648,Country
19185,Classical
2455,Electronic
35669,Classical
42035,Electronic
10176,Country
24181,Jazz
26813,Rock
46845,Electronic
20744,Country
33927,Electronic
37697,Rap
46588,Electronic
36762,Hip-Hop
19153,Jazz
17819,Country
7673,Anime
4391,Country
14871,Jazz
47552,Hip-Hop
44750,Hip-Hop
42075,Electronic
1233,Electronic
7456,Rap
8377,Anime
21627,Alternative
17483,Classical
23907,Rap
40251,Rap
29920,Jazz
9500,Electronic
50691,Rock
42228,Blues
8664,Rap
43025,Rap
1308,Classical
50902,Electronic
9357,Blues
23906,Anime
40786,Rap
18357,Hip-Hop
9592,Hip-Hop
13791,Anime
24911,Rock
19783,Anime
6839,Anime
43943,Classical
7975,Jazz
23264,Classical
50055,Rap
10246,Blues
29436,Country
47143,Rap
14726,Country
20715,Classical
9029,Classical
21771,Country
43459,Anime
50120,Electronic
4327,Electronic
14821,Electronic
9690,Electronic
27311,Electronic
32605,Rap
43816,Country
8098,Alternative
5471,Anime
3572,Alternative
21995,Alternative
34055,Alternative
39966,Classical
12711,Blues
15615,Hip-Hop
26212,Electronic
45195,Alternative
16413,Electronic
26131,Anime
36541,Rock
4644,Alternative
27089,Rock
48733,Rap
22520,Rock
49712,Alternative
9648,Country
27995,Rap
30393,Country
41625,Classical
20416,Classical
13226,Classical
29841,Anime
13553,Rock
16177,Anime
26191,Hip-Hop
5693,Electronic
44947,Jazz
19039,Anime
10421,Country
33032,Electronic
40368,Hip-Hop
4247,Electronic
20168,Blues
11518,Hip-Hop
8490,Rap
20521,Anime
2208,Classical
41465,Rock
49945,Electronic
29171,Country
49761,Country
12142,Electronic
28695,Country
46495,Electronic
3110,Rap
16445,Country
36682,Blues
23701,Electronic
11061,Rock
18946,Jazz
7638,Hip-Hop
17048,Electronic
45265,Electronic
40634,Alternative
27348,Electronic
16523,Blues
32848,Alternative
11911,Hip-Hop
28556,Hip-Hop
49828,Country
22868,Anime
8878,Electronic
2602,Rap
1645,Rap
42329,Anime
37928,Blues
30158,Anime
33388,Classical
31490,Electronic
14081,Jazz
20402,Rap
27495,Rock
9263,Rock
40411,Rap
34687,Rock
9271,Alternative
35080,Jazz
11262,Alternative
14645,Blues
48439,Rap
33405,Jazz
24530,Anime
31061,Jazz
2253,Hip-Hop
39728,Electronic
8425,Anime
47763,Country
4607,Country
13679,Rock
20839,Electronic
21567,Anime
38631,Hip-Hop
48765,Anime
8733,Hip-Hop
40984,Jazz
21022,Anime
16051,Anime
42677,Rock
39870,Country
43548,Classical
5469,Jazz
5830,Country
23613,Hip-Hop
5529,Anime
24582,Anime
26123,Hip-Hop
32268,Rap
44233,Anime
2323,Electronic
23044,Electronic
27429,Hip-Hop
26324,Jazz
2065,Blues
23608,Hip-Hop
43866,Rock
49168,Anime
45779,Electronic
37109,Rap
21128,Rap
8765,Rock
37312,Rap
27542,Rap
7594,Jazz
44643,Anime
35176,Country
29951,Hip-Hop
21005,Anime
49701,Electronic
6339,Jazz
50779,Hip-Hop
28434,Rap
7073,Electronic
15087,Anime
50073,Anime
7738,Electronic
33259,Anime
6772,Blues
27603,Electronic
2181,Hip-Hop
23449,Electronic
26983,Anime
19900,Hip-Hop
48178,Country
48551,Anime
29524,Country
27146,Alternative
16435,Anime
6832,Anime
40467,Anime
41651,Anime
16270,Anime
34193,Rock
8060,Anime
14208,Country
3396,Jazz
12051,Alternative
3164,Electronic
3544,Rock
24548,Anime
8929,Rap
17866,Anime
13047,Rap
43467,Country
30168,Jazz
25489,Classical
26266,Rock
36402,Hip-Hop
46496,Country
31196,Anime
18156,Hip-Hop
40905,Rock
15558,Alternative
48809,Blues
6554,Country
31810,Classical
11279,Alternative
19443,Anime
22472,Electronic
15013,Blues
1808,Anime
30148,Rock
4488,Anime
26194,Rock
16074,Rock
8981,Hip-Hop
14818,Electronic
23871,Classical
45260,Country
3115,Rap
8217,Alternative
22681,Electronic
9274,Alternative
23674,Rap
6331,Rock
26605,Anime
31863,Electronic
21778,Rock
45991,Anime
33325,Rock
39448,Jazz
8681,Hip-Hop
9331,Anime
5447,Alternative
39254,Electronic
8546,Jazz
37802,Rap
47717,Electronic
11985,Anime
2440,Anime
12455,Electronic
24278,Country
9798,Blues
32913,Hip-Hop
13083,Classical
7840,Hip-Hop
49284,Rock
28115,Anime
17208,Jazz
21417,Rock
5264,Jazz
1259,Anime
16517,Hip-Hop
28999,Alternative
4774,Hip-Hop
17271,Rock
5130,Classical
43276,Electronic
25955,Electronic
34572,Rap
4908,Country
36106,Alternative
25975,Rock
40488,Hip-Hop
21031,Rap
24194,Country
28518,Classical
37294,Hip-Hop
19485,Country
15745,Classical
6316,Classical
19752,Rock
33707,Hip-Hop
40525,Electronic
17660,Classical
9126,Electronic
24979,Classical
46282,Rock
33533,Anime
43628,Rock
49715,Anime
43982,Rap
31545,Jazz
30135,Hip-Hop
26637,Jazz
6608,Classical
4877,Classical
20345,Rap
46610,Alternative
23660,Alternative
7129,Electronic
45910,Blues
16354,Anime
33964,Classical
41537,Classical
40665,Hip-Hop
10899,Blues
27331,Rap
43288,Rock
20364,Hip-Hop
9350,Electronic
2484,Hip-Hop
41783,Electronic
2561,Electronic
49956,Country
24026,Rap
24744,Rap
4632,Anime
4034,Country
3916,Jazz
26570,Jazz
39792,Electronic
35928,Rock
16758,Electronic
18788,Jazz
38082,Electronic
